荷	Phonosemantic compound. 艹 represents the meaning and 何 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"何","type":"sound","pinyin":"hé","definition":"what; how; why"}]
妮	Phonosemantic compound. 女 represents the meaning and 尼 represents the sound.	[{"char":"女","type":"meaning","pinyin":"nǚ; rǔ","definition":"woman; female"},{"char":"尼","type":"sound","pinyin":"ní","definition":"near; nun"}]
娇	Phonosemantic compound. 女 represents the meaning and 乔 represents the sound. Simplified form of 嬌.	[{"char":"女","type":"meaning","pinyin":"nǚ; rǔ","definition":"woman; female"},{"char":"乔","type":"sound","pinyin":"qiáo","definition":"tall"}]
嬌	Phonosemantic compound. 女 represents the meaning and 喬 represents the sound.	[{"char":"女","type":"meaning","pinyin":"nǚ; rǔ","definition":"woman; female"},{"char":"喬","type":"sound","pinyin":"qiáo","definition":"tall"}]
祈	Phonosemantic compound. 礻 represents the meaning and 斤 represents the sound.	[{"char":"礻","type":"meaning","notes":"礻 is a component form of 示.","pinyin":"shì","definition":"(spiritual); show; reveal"},{"char":"斤","type":"sound","pinyin":"jīn","definition":"axe"}]
祷	Phonosemantic compound. 礻 represents the meaning and 寿 represents the sound. Simplified form of 禱.	[{"char":"礻","type":"meaning","notes":"礻 is a component form of 示.","pinyin":"shì","definition":"(spiritual); show; reveal"},{"char":"寿","type":"sound","pinyin":"shòu","definition":"long life; old age"}]
禱	Phonosemantic compound. 礻 represents the meaning and 壽 represents the sound.	[{"char":"礻","type":"meaning","notes":"礻 is a component form of 示.","pinyin":"shì","definition":"(spiritual); show; reveal"},{"char":"壽","type":"sound","pinyin":"shòu","definition":"long life; old age"}]
哑	Phonosemantic compound. 口 represents the meaning and 亚 represents the sound. Simplified form of 啞.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"亚","type":"sound","pinyin":"yà","definition":"Asia; second; next to"}]
啞	Phonosemantic compound. 口 represents the meaning and 亞 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"亞","type":"sound","pinyin":"yà","definition":"Asia; second; next to"}]
沼	Phonosemantic compound. 氵 represents the meaning and 召 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"召","type":"sound","pinyin":"zhào; shào","definition":"call together; summon; convene"}]
霜	Phonosemantic compound. 雨 represents the meaning and 相 represents the sound.	[{"char":"雨","type":"meaning","pinyin":"yǔ; yù","definition":"rain"},{"char":"相","type":"sound","pinyin":"xiàng; xiāng","definition":"each other"}]
渣	Phonosemantic compound. 氵 represents the meaning and 查 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"查","type":"sound","pinyin":"chá; zhā","definition":"check; investigate; look up; hawthorn tree"}]
瓷	Phonosemantic compound. 瓦 represents the meaning and 次 represents the sound.	[{"char":"瓦","type":"meaning","pinyin":"wǎ","definition":"roof tile; (pottery)"},{"char":"次","type":"sound","pinyin":"cì","definition":"time; next; second"}]
奢	Phonosemantic compound. 大 represents the meaning and 者 represents the sound.	[{"char":"大","type":"meaning","pinyin":"dà; dài","definition":"big"},{"char":"者","type":"sound","pinyin":"zhě","definition":"-er; [one that...]"}]
裕	Phonosemantic compound. 衤 represents the meaning and 谷 represents the sound.	[{"char":"衤","type":"meaning","notes":"衤 is a component form of 衣.","pinyin":"yī","definition":"clothes"},{"char":"谷","type":"sound","pinyin":"gǔ","definition":"valley"}]
瞪	Phonosemantic compound. 目 represents the meaning and 登 represents the sound.	[{"char":"目","type":"meaning","pinyin":"mù","definition":"eye"},{"char":"登","type":"sound","pinyin":"dēng","definition":"climb up; ascend; enter"}]
狭	Phonosemantic compound. 犭 represents the meaning and 夹 represents the sound. Simplified form of 狹.	[{"char":"犭","type":"meaning","notes":"犭 is a component form of 犬.","pinyin":"quǎn","definition":"dog"},{"char":"夹","type":"sound","pinyin":"jiā; jiá; jià","definition":"press from both sides; place between; sandwich"}]
狹	Phonosemantic compound. 犭 represents the meaning and 夾 represents the sound.	[{"char":"犭","type":"meaning","notes":"犭 is a component form of 犬.","pinyin":"quǎn","definition":"dog"},{"char":"夾","type":"sound","pinyin":"jiā; jiá; jià","definition":"press from both sides; place between; sandwich"}]
绒	Phonosemantic compound. 纟 represents the meaning and 戎 represents the sound. Simplified form of 絨.	[{"char":"纟","type":"meaning","notes":"纟 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"戎","type":"sound","pinyin":"róng","definition":"weapons"}]
絨	Phonosemantic compound. 糹 represents the meaning and 戎 represents the sound.	[{"char":"糹","type":"meaning","notes":"糹 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"戎","type":"sound","pinyin":"róng","definition":"weapons"}]
屑	Phonosemantic compound. 尸 represents the meaning and 肖 represents the sound.	[{"char":"尸","type":"meaning","pinyin":"shī","definition":"corpse"},{"char":"肖","type":"sound","pinyin":"xiào; xiāo","definition":"resemble; similar"}]
枉	Phonosemantic compound. 木 represents the meaning and 王 represents the sound.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"王","type":"sound","pinyin":"wáng; wàng","definition":"king"}]
溶	Phonosemantic compound. 氵 represents the meaning and 容 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"容","type":"sound","pinyin":"róng","definition":"hold; contain; tolerate"}]
剑	Phonosemantic compound. 刂 represents the meaning and 佥 represents the sound. Simplified form of 劍.	[{"char":"刂","type":"meaning","notes":"刂 is a component form of 刀.","pinyin":"dāo","definition":"knife"},{"char":"佥","type":"sound","pinyin":"qiān","definition":"all"}]
劍	Phonosemantic compound. 刂 represents the meaning and 僉 represents the sound.	[{"char":"刂","type":"meaning","notes":"刂 is a component form of 刀.","pinyin":"dāo","definition":"knife"},{"char":"僉","type":"sound","pinyin":"qiān","definition":"all"}]
咋	Phonosemantic compound. 口 represents the meaning and 乍 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"乍","type":"sound","pinyin":"zhà","definition":"mow; abruptly"}]
聋	Phonosemantic compound. 耳 represents the meaning and 龙 represents the sound. Simplified form of 聾.	[{"char":"耳","type":"meaning","pinyin":"ěr","definition":"ear"},{"char":"龙","type":"sound","pinyin":"lóng","definition":"dragon"}]
聾	Phonosemantic compound. 耳 represents the meaning and 龍 represents the sound.	[{"char":"耳","type":"meaning","pinyin":"ěr","definition":"ear"},{"char":"龍","type":"sound","pinyin":"lóng","definition":"dragon"}]
锤	Phonosemantic compound. 钅 represents the meaning and 垂 represents the sound. Simplified form of 錘.	[{"char":"钅","type":"meaning","notes":"钅 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"垂","type":"sound","pinyin":"chuí","definition":"hang down; droop"}]
錘	Phonosemantic compound. 釒 represents the meaning and 垂 represents the sound.	[{"char":"釒","type":"meaning","notes":"釒 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"垂","type":"sound","pinyin":"chuí","definition":"hang down; droop"}]
瑟	Phonosemantic compound. 玨 represents the meaning and 必 represents the sound.	[{"char":"玨","type":"meaning","pinyin":"jué","definition":"gems mounted together"},{"char":"必","type":"sound","pinyin":"bì","definition":"certainly; must"}]
庇	Phonosemantic compound. 广 represents the meaning and 比 represents the sound.	[{"char":"广","type":"meaning","pinyin":"guǎng; yǎn","definition":"roof; (simp.) wide"},{"char":"比","type":"sound","pinyin":"bǐ; bì; bī","definition":"compare"}]
沫	Phonosemantic compound. 氵 represents the meaning and 末 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"末","type":"sound","pinyin":"mò","definition":"end; tip; final"}]
椎	Phonosemantic compound. 木 represents the meaning and 隹 represents the sound.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"隹","type":"sound","pinyin":"zhuī","definition":"bird"}]
腥	Phonosemantic compound. ⺼ represents the meaning and 星 represents the sound.	[{"char":"⺼","type":"meaning","notes":"⺼ is a component form of 肉.","pinyin":"ròu","definition":"meat; flesh"},{"char":"星","type":"sound","pinyin":"xīng","definition":"star; celestial object"}]
惕	Phonosemantic compound. 忄 represents the meaning and 易 represents the sound.	[{"char":"忄","type":"meaning","notes":"忄 is a component form of 心.","pinyin":"xīn","definition":"heart"},{"char":"易","type":"sound","pinyin":"yì","definition":"easy; amiable; change"}]
渗	Phonosemantic compound. 氵 represents the meaning and 参 represents the sound. Simplified form of 滲.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"参","type":"sound","pinyin":"cān; shēn","definition":"Three Stars constellation; join; participate"}]
滲	Phonosemantic compound. 氵 represents the meaning and 參 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"參","type":"sound","pinyin":"cān; shēn; sān","definition":"Three Stars constellation; join; participate"}]
宵	Phonosemantic compound. 宀 represents the meaning and 肖 represents the sound.	[{"char":"宀","type":"meaning","pinyin":"mián","definition":"roof"},{"char":"肖","type":"sound","pinyin":"xiào; xiāo","definition":"resemble; similar"}]
悼	Phonosemantic compound. 忄 represents the meaning and 卓 represents the sound.	[{"char":"忄","type":"meaning","notes":"忄 is a component form of 心.","pinyin":"xīn","definition":"heart"},{"char":"卓","type":"sound","pinyin":"zhuó","definition":"outstanding"}]
碌	Phonosemantic compound. 石 represents the meaning and 录 represents the sound. Simplified form of 磟.	[{"char":"石","type":"meaning","pinyin":"shí; dàn","definition":"stone; rock"},{"char":"录","type":"sound","pinyin":"lù","definition":"copy; record"}]
钦	Phonosemantic compound. 钅 represents the meaning and 欠 represents the sound. Simplified form of 欽.	[{"char":"钅","type":"meaning","notes":"钅 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"欠","type":"sound","pinyin":"qiàn","definition":"yawn; lack; owe"}]
欽	Phonosemantic compound. 釒 represents the meaning and 欠 represents the sound.	[{"char":"釒","type":"meaning","notes":"釒 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"欠","type":"sound","pinyin":"qiàn","definition":"yawn; lack; owe"}]
翰	Phonosemantic compound. 羽 represents the meaning and 倝 represents the sound.	[{"char":"羽","type":"meaning","pinyin":"yǔ","definition":"feather"},{"char":"倝","type":"sound","pinyin":"gàn","definition":"dawn"}]
颂	Phonosemantic compound. 页 represents the meaning and 公 represents the sound. Simplified form of 頌.	[{"char":"页","type":"meaning","pinyin":"yè; xié","definition":"leaf; page; (head)"},{"char":"公","type":"sound","pinyin":"gōng","definition":"public; just"}]
頌	Phonosemantic compound. 頁 represents the meaning and 公 represents the sound.	[{"char":"頁","type":"meaning","pinyin":"yè; xié","definition":"leaf; page; (head)"},{"char":"公","type":"sound","pinyin":"gōng","definition":"public; just"}]
酝	Phonosemantic compound. 酉 represents the meaning and 云 represents the sound. Simplified form of 醞.	[{"char":"酉","type":"meaning","pinyin":"yǒu","definition":"10th earthly branch; (wine)"},{"char":"云","type":"sound","pinyin":"yún","definition":"cloud"}]
酿	Phonosemantic compound. 酉 represents the meaning and 良 represents the sound. Simplified form of 釀.	[{"char":"酉","type":"meaning","pinyin":"yǒu","definition":"10th earthly branch; (wine)"},{"char":"良","type":"sound","pinyin":"liáng","definition":"good; fine"}]
釀	Phonosemantic compound. 酉 represents the meaning and 襄 represents the sound.	[{"char":"酉","type":"meaning","pinyin":"yǒu","definition":"10th earthly branch; (wine)"},{"char":"襄","type":"sound","pinyin":"xiāng","definition":"help; assist"}]
拓	Phonosemantic compound. 扌 represents the meaning and 石 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"石","type":"sound","pinyin":"shí; dàn","definition":"stone; rock"}]
肠	Phonosemantic compound. ⺼ represents the meaning and 昜 represents the sound. Simplified form of 腸.	[{"char":"⺼","type":"meaning","notes":"⺼ is a component form of 肉.","pinyin":"ròu","definition":"meat; flesh"},{"char":"昜","type":"sound","pinyin":"yáng","definition":"open; expand; bright; glorious"}]
腸	Phonosemantic compound. ⺼ represents the meaning and 昜 represents the sound.	[{"char":"⺼","type":"meaning","notes":"⺼ is a component form of 肉.","pinyin":"ròu","definition":"meat; flesh"},{"char":"昜","type":"sound","pinyin":"yáng","definition":"open; expand; bright; glorious"}]
滞	Phonosemantic compound. 氵 represents the meaning and 带 represents the sound. Simplified form of 滯.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"带","type":"sound","pinyin":"dài","definition":"band; belt; carry; bring"}]
滯	Phonosemantic compound. 氵 represents the meaning and 帶 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"帶","type":"sound","pinyin":"dài","definition":"band; belt; carry; bring"}]
叭	Phonosemantic compound. 口 represents the meaning and 八 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"八","type":"sound","pinyin":"bā","definition":"eight; (separate)"}]
莖	Phonosemantic compound. 艹 represents the meaning and 巠 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"巠","type":"sound","pinyin":"jīng","definition":"loom"}]
挠	Phonosemantic compound. 扌 represents the meaning and 尧 represents the sound. Simplified form of 撓.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"尧","type":"sound","pinyin":"yáo","definition":"Emperor Yao"}]
撓	Phonosemantic compound. 扌 represents the meaning and 堯 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"堯","type":"sound","pinyin":"yáo","definition":"Emperor Yao"}]
墅	Phonosemantic compound. 野 represents the meaning and 土 represents the sound.	[{"char":"野","type":"meaning","pinyin":"yě","definition":"field; plain; wild"},{"char":"土","type":"sound","pinyin":"tǔ","definition":"earth; dirt"}]
瘫	Phonosemantic compound. 疒 represents the meaning and 难 represents the sound. Simplified form of 癱.	[{"char":"疒","type":"meaning","pinyin":"nè","definition":"sickness"},{"char":"难","type":"sound","pinyin":"nán; nàn","definition":"difficult"}]
癱	Phonosemantic compound. 疒 represents the meaning and 難 represents the sound.	[{"char":"疒","type":"meaning","pinyin":"nè","definition":"sickness"},{"char":"難","type":"sound","pinyin":"nán; nàn","definition":"difficult"}]
痪	Phonosemantic compound. 疒 represents the meaning and 奂 represents the sound. Simplified form of 瘓.	[{"char":"疒","type":"meaning","pinyin":"nè","definition":"sickness"},{"char":"奂","type":"sound","pinyin":"huàn","definition":"excellent"}]
瘓	Phonosemantic compound. 疒 represents the meaning and 奐 represents the sound.	[{"char":"疒","type":"meaning","pinyin":"nè","definition":"sickness"},{"char":"奐","type":"sound","pinyin":"huàn","definition":"excellent"}]
掷	Phonosemantic compound. 扌 represents the meaning and 郑 represents the sound. Simplified form of 擲.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"郑","type":"sound","pinyin":"zhèng","definition":"surname Zheng"}]
擲	Phonosemantic compound. 扌 represents the meaning and 鄭 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"鄭","type":"sound","pinyin":"zhèng","definition":"surname Zheng"}]
雌	Phonosemantic compound. 隹 represents the meaning and 此 represents the sound.	[{"char":"隹","type":"meaning","pinyin":"zhuī","definition":"bird"},{"char":"此","type":"sound","pinyin":"cǐ","definition":"this"}]
劈	Phonosemantic compound. 刀 represents the meaning and 辟 represents the sound.	[{"char":"刀","type":"meaning","pinyin":"dāo","definition":"knife"},{"char":"辟","type":"sound","pinyin":"pì; bì","definition":"ruler; law; punish"}]
橙	Phonosemantic compound. 木 represents the meaning and 登 represents the sound.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"登","type":"sound","pinyin":"dēng","definition":"climb up; ascend; enter"}]
灿	Phonosemantic compound. 火 represents the meaning and 山 represents the sound. Simplified form of 燦.	[{"char":"火","type":"meaning","pinyin":"huǒ","definition":"fire"},{"char":"山","type":"sound","pinyin":"shān","definition":"mountain"}]
耕	Phonosemantic compound. 耒 represents the meaning and 井 represents the sound. Simplified form of 畊.	[{"char":"耒","type":"meaning","pinyin":"lěi","definition":"plow"},{"char":"井","type":"sound","pinyin":"jǐng","definition":"water well"}]
耘	Phonosemantic compound. 耒 represents the meaning and 云 represents the sound.	[{"char":"耒","type":"meaning","pinyin":"lěi","definition":"plow"},{"char":"云","type":"sound","pinyin":"yún","definition":"cloud"}]
澄	Phonosemantic compound. 氵 represents the meaning and 登 represents the sound. Simplified form of 澂.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"登","type":"sound","pinyin":"dēng","definition":"climb up; ascend; enter"}]
吁	Phonosemantic compound. 口 represents the meaning and 于 represents the sound. Simplified form of 籲.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"于","type":"sound","pinyin":"yú","definition":"in; from; by"}]
滨	Phonosemantic compound. 氵 represents the meaning and 宾 represents the sound. Simplified form of 濱.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"宾","type":"sound","pinyin":"bīn","definition":"guest; visitor"}]
濱	Phonosemantic compound. 氵 represents the meaning and 賓 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"賓","type":"sound","pinyin":"bīn","definition":"guest; visitor"}]
拙	Phonosemantic compound. 扌 represents the meaning and 出 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"出","type":"sound","pinyin":"chū","definition":"go out; exit"}]
奸	Phonosemantic compound. 女 represents the meaning and 干 represents the sound. Simplified form of 姦.	[{"char":"女","type":"meaning","pinyin":"nǚ; rǔ","definition":"woman; female"},{"char":"干","type":"sound","pinyin":"gàn; gān","definition":"shield; concern; (simp.) dry; tree trunk; do"}]
塘	Phonosemantic compound. 土 represents the meaning and 唐 represents the sound.	[{"char":"土","type":"meaning","pinyin":"tǔ","definition":"earth; dirt"},{"char":"唐","type":"sound","pinyin":"táng","definition":"exaggerate; Tang dynasty"}]
壤	Phonosemantic compound. 土 represents the meaning and 襄 represents the sound.	[{"char":"土","type":"meaning","pinyin":"tǔ","definition":"earth; dirt"},{"char":"襄","type":"sound","pinyin":"xiāng","definition":"help; assist"}]
殴	Phonosemantic compound. 殳 represents the meaning and 区 represents the sound. Simplified form of 毆.	[{"char":"殳","type":"meaning","pinyin":"shū","definition":"spear"},{"char":"区","type":"sound","pinyin":"qū; oū","definition":"area; region"}]
毆	Phonosemantic compound. 殳 represents the meaning and 區 represents the sound.	[{"char":"殳","type":"meaning","pinyin":"shū","definition":"spear"},{"char":"區","type":"sound","pinyin":"qū; oū","definition":"area; region"}]
饲	Phonosemantic compound. 饣 represents the meaning and 司 represents the sound. Simplified form of 飼.	[{"char":"饣","type":"meaning","notes":"饣 is a component form of 食.","pinyin":"shí","definition":"eat; food"},{"char":"司","type":"sound","pinyin":"sī","definition":"take charge; manage"}]
飼	Phonosemantic compound. 飠 represents the meaning and 司 represents the sound.	[{"char":"飠","type":"meaning","notes":"飠 is a component form of 食.","pinyin":"shí","definition":"eat; food"},{"char":"司","type":"sound","pinyin":"sī","definition":"take charge; manage"}]
拢	Phonosemantic compound. 扌 represents the meaning and 龙 represents the sound. Simplified form of 攏.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"龙","type":"sound","pinyin":"lóng","definition":"dragon"}]
攏	Phonosemantic compound. 扌 represents the meaning and 龍 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"龍","type":"sound","pinyin":"lóng","definition":"dragon"}]
耸	Phonosemantic compound. 耳 represents the meaning and 从 represents the sound. Simplified form of 聳.	[{"char":"耳","type":"meaning","pinyin":"ěr","definition":"ear"},{"char":"从","type":"sound","pinyin":"cóng","definition":"from; follow"}]
聳	Phonosemantic compound. 耳 represents the meaning and 從 represents the sound.	[{"char":"耳","type":"meaning","pinyin":"ěr","definition":"ear"},{"char":"從","type":"sound","pinyin":"cóng","definition":"from; follow"}]
剔	Phonosemantic compound. 刂 represents the meaning and 易 represents the sound.	[{"char":"刂","type":"meaning","notes":"刂 is a component form of 刀.","pinyin":"dāo","definition":"knife"},{"char":"易","type":"sound","pinyin":"yì","definition":"easy; amiable; change"}]
怯	Phonosemantic compound. 忄 represents the meaning and 去 represents the sound.	[{"char":"忄","type":"meaning","notes":"忄 is a component form of 心.","pinyin":"xīn","definition":"heart"},{"char":"去","type":"sound","pinyin":"qù","definition":"go; leave"}]
芽	Phonosemantic compound. 艹 represents the meaning and 牙 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"牙","type":"sound","pinyin":"yá","definition":"tooth"}]
磕	Phonosemantic compound. 石 represents the meaning and 盍 represents the sound.	[{"char":"石","type":"meaning","pinyin":"shí; dàn","definition":"stone; rock"},{"char":"盍","type":"sound","pinyin":"hé","definition":"why not"}]
僻	Phonosemantic compound. 亻 represents the meaning and 辟 represents the sound.	[{"char":"亻","type":"meaning","notes":"亻 is a component form of 人.","pinyin":"rén","definition":"person"},{"char":"辟","type":"sound","pinyin":"pì; bì","definition":"ruler; law; punish"}]
迄	Phonosemantic compound. 辶 represents the meaning and 乞 represents the sound.	[{"char":"辶","type":"meaning","notes":"辶 is a component form of 辵.","pinyin":"chuò","definition":"walk; move"},{"char":"乞","type":"sound","pinyin":"qǐ","definition":"beg; request"}]
繹	Phonosemantic compound. 糹 represents the meaning and 睪 represents the sound.	[{"char":"糹","type":"meaning","notes":"糹 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"睪","type":"sound","pinyin":"yì","definition":"spy on"}]
魄	Phonosemantic compound. 鬼 represents the meaning and 白 represents the sound.	[{"char":"鬼","type":"meaning","pinyin":"guǐ","definition":"ghost; demon"},{"char":"白","type":"sound","pinyin":"bái","definition":"white"}]
氫	Phonosemantic compound. 气 represents the meaning and 巠 represents the sound.	[{"char":"气","type":"meaning","pinyin":"qì","definition":"gas; air; weather"},{"char":"巠","type":"sound","pinyin":"jīng","definition":"loom"}]
铸	Phonosemantic compound. 钅 represents the meaning and 寿 represents the sound. Simplified form of 鑄.	[{"char":"钅","type":"meaning","notes":"钅 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"寿","type":"sound","pinyin":"shòu","definition":"long life; old age"}]
鑄	Phonosemantic compound. 釒 represents the meaning and 壽 represents the sound.	[{"char":"釒","type":"meaning","notes":"釒 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"壽","type":"sound","pinyin":"shòu","definition":"long life; old age"}]
绣	Phonosemantic compound. 纟 represents the meaning and 秀 represents the sound. Simplified form of 繡.	[{"char":"纟","type":"meaning","notes":"纟 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"秀","type":"sound","pinyin":"xiù","definition":"elegant; refined; bloom"}]
繡	Phonosemantic compound. 糹 represents the meaning and 肅 represents the sound.	[{"char":"糹","type":"meaning","notes":"糹 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"肅","type":"sound","pinyin":"sù","definition":"respectful; solemn"}]
沸	Phonosemantic compound. 氵 represents the meaning and 弗 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"弗","type":"sound","pinyin":"fú","definition":"not"}]
憋	Phonosemantic compound. 心 represents the meaning and 敝 represents the sound.	[{"char":"心","type":"meaning","pinyin":"xīn","definition":"heart"},{"char":"敝","type":"sound","pinyin":"bì","definition":"ruined; shabby"}]
堤	Phonosemantic compound. 土 represents the meaning and 是 represents the sound. Simplified form of 隄.	[{"char":"土","type":"meaning","pinyin":"tǔ","definition":"earth; dirt"},{"char":"是","type":"sound","pinyin":"shì","definition":"is; to be"}]
隄	Phonosemantic compound. 阝 represents the meaning and 是 represents the sound.	[{"char":"阝","type":"meaning","notes":"阝 is a component form of 阜.","pinyin":"fù","definition":"mound; abundant"},{"char":"是","type":"sound","pinyin":"shì","definition":"is; to be"}]
阁	Phonosemantic compound. 门 represents the meaning and 各 represents the sound. Simplified form of 閣.	[{"char":"门","type":"meaning","pinyin":"mén","definition":"door; gate"},{"char":"各","type":"sound","pinyin":"gè","definition":"each; every"}]
閣	Phonosemantic compound. 門 represents the meaning and 各 represents the sound.	[{"char":"門","type":"meaning","pinyin":"mén","definition":"door; gate"},{"char":"各","type":"sound","pinyin":"gè","definition":"each; every"}]
烘	Phonosemantic compound. 火 represents the meaning and 共 represents the sound.	[{"char":"火","type":"meaning","pinyin":"huǒ","definition":"fire"},{"char":"共","type":"sound","pinyin":"gòng","definition":"common; share; together"}]
伺	Phonosemantic compound. 亻 represents the meaning and 司 represents the sound.	[{"char":"亻","type":"meaning","notes":"亻 is a component form of 人.","pinyin":"rén","definition":"person"},{"char":"司","type":"sound","pinyin":"sī","definition":"take charge; manage"}]
泌	Phonosemantic compound. 氵 represents the meaning and 必 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"必","type":"sound","pinyin":"bì","definition":"certainly; must"}]
闢	Phonosemantic compound. 門 represents the meaning and 辟 represents the sound.	[{"char":"門","type":"meaning","pinyin":"mén","definition":"door; gate"},{"char":"辟","type":"sound","pinyin":"pì; bì","definition":"ruler; law; punish"}]
涛	Phonosemantic compound. 氵 represents the meaning and 寿 represents the sound. Simplified form of 濤.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"寿","type":"sound","pinyin":"shòu","definition":"long life; old age"}]
濤	Phonosemantic compound. 氵 represents the meaning and 壽 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"壽","type":"sound","pinyin":"shòu","definition":"long life; old age"}]
唾	Phonosemantic compound. 口 represents the meaning and 垂 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"垂","type":"sound","pinyin":"chuí","definition":"hang down; droop"}]
帜	Phonosemantic compound. 巾 represents the meaning and 只 represents the sound. Simplified form of 幟.	[{"char":"巾","type":"meaning","pinyin":"jīn","definition":"cloth; towel"},{"char":"只","type":"sound","pinyin":"zhǐ; zhī","definition":"only; but; (simp.) [measure word]"}]
幟	Phonosemantic compound. 巾 represents the meaning and 戠 represents the sound.	[{"char":"巾","type":"meaning","pinyin":"jīn","definition":"cloth; towel"},{"char":"戠","type":"sound","pinyin":"zhí","definition":"sword; gather"}]
涕	Phonosemantic compound. 氵 represents the meaning and 弟 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"弟","type":"sound","pinyin":"dì; tì","definition":"younger brother"}]
