哿	gě	excellent, happy, well-being	excellent; happy; well-being
唁	yàn	to extend condolences	to extend condolences
唂	gū	bird call	(onom.) bird call
唃	gū	old variant of 唂	old variant of 唂[gū]
呗	bei; bài	modal particle indicating	modal particle indicating indicating lack of enthusiasm; modal particle indicating that things should only or can only be done a certain way; to chant; see 梵唄|梵呗[fàn​bài]
唅	hān	to put in the mouth, a sound	a sound; to put in the mouth
唆	suō	to suck, to incite	to suck; to incite
唇	chún	lip	lip; variant of 唇[chún]
唈	yì	palpitation, short breathing	palpitation; short breathing
唉	āi; ài	to sigh	interjection or grunt of agreement or recognition (e.g. yes, it's me!); to sigh; alas; oh dear
唊	jiá	to talk recklessly	(old) to talk recklessly; to talk nonsense; talkative
唎	lì; li	sound, noise	(final particle); sound; noise; variant of 哩[li]
唏	xī	sound of sobbing	sound of sobbing
唐	táng; Táng	to exaggerate, empty, in vain	to exaggerate; empty; in vain; old variant of 螗[táng]; Tang dynasty (618-907); surname Tang
唑	zuò	azole	azole (chemistry)
唔	wú	not, oh	oh (expression of agreement or surprise); (Cantonese) not
唣	zào	to harass, to make trouble	see 羅唣|罗唣, to create a disturbance; to make trouble; to harass; variant of 唣[zào]
启	qǐ; Qǐ	to open, to start, to initiate	to open; to start; to initiate; to enlighten or awaken; to state; to inform; variant of 啟|启[qǐ]; Qi son of Yu the Great 禹[Yǔ], reported founder of the Xia Dynasty 夏朝[Xià​Cháo] (c. 2070-c. 1600 BC)
吣	qìn	to vomit, to rail against	to vomit (of dogs and cats); to rail against; to talk nonsense
唞	dǒu	to take a rest	to take a rest (Cantonese)
唧	jī	to pump	(onom.) to pump (water)
唪	fěng	recite, chant	recite; chant
唫	jìn; yín	to stutter	to stutter; to shut one's mouth; Taiwan pr. [yín]; variant of 崟[yín]
唬	hǔ	to scare, a tiger's roar	a tiger's roar; to scare
售	shòu	to sell, to make or carry out	to sell; to make or carry out (a plan or intrigue etc)
唯	wéi; wěi	only, alone, -ism	-ism; only; alone; yes
唰	shuā	swishing, rustling	(onom.) swishing; rustling
唱	chàng	to sing, to chant	to sing; to call loudly; to chant
唲	ér	forced laughter	forced laughter
唳	lì	cry of a crane or wild goose	cry of a crane or wild goose
唵	ǎn	oh!	(interjection) oh!; (dialect) to stuff sth in one's mouth; (used in buddhist transliterations) om
唶	jiè	sigh, groan, loud laughter	sigh; groan; loud laughter
唷	yō; yo	Oh!, My!	(interjection expressing surprise) Oh!; My!; final particle expressing exhortation, admiration etc
念	niàn	to read, to study, to attend	to read; to study (a subject); to attend (a school); to read aloud; to miss (sb); idea; remembrance; twenty (banker's anti-fraud numeral corresponding to 廿, 20); variant of 念[niàn], to read aloud
唹	yú	to smile at	to smile at
唻	lài	modal particle similar to 呢	(modal particle similar to 呢[ne] or 啦[lā])
唼	shǎ	to speak evil	to speak evil; gobbling sound made by ducks
唾	tuò	to spit, saliva	saliva; to spit
唿	hū	to whistle	to whistle (with fingers in one's mouth); (onom.) for the sound of the wind
啁	zhōu	twittering of birds	twittering of birds
啃	kěn	to gnaw, to nibble, to bite	to gnaw; to nibble; to bite
啄	zhuó	to peck	to peck
啅	zhào	chirp	chirp
商	shāng; Shāng	to consult, commerce, merchant	commerce; merchant; dealer; to consult; 2nd note in pentatonic scale; quotient (as in 智商[zhì​shāng], intelligence quotient); Shang Dynasty (c. 1600-1046 BC); surname Shang
啉	lín	see 卟啉, porphyrin	see 卟啉, porphyrin
啊	ā; a; à; ǎ; á	Ah!, Oh!	interjection of surprise; Ah!; Oh!; modal particle ending sentence, showing affirmation, approval, or consent; interjection or grunt of agreement; uhm; Ah, OK; expression of recognition; Oh, it's you!; interjection of surprise or doubt...
啍	tūn	move slowly	move slowly
啎	wǔ	obstinate, disobedient	obstinate, disobedient, intractable
问	wèn	to ask	to ask
啐	cuì	to spit, to sip, pshaw!	to spit; (onom.) pshaw!; (old) to sip
喋	dié	to chatter, flowing flood	flowing flood; to chatter; old variant of 喋[dié]
啖	dàn	to eat, to taste, to entice	to eat; to taste; to entice (using bait); variant of 啖[dàn]
啜	chuò	to sip, to sob	(literary) to drink; to sip; to sob
哑	yǎ; yā	dumb, mute, hoarse, husky	dumb; mute; hoarse; husky; unexploded (of artillery shell etc); (onom.) sound of cawing; sound of infant learning to talk; variant of 呀[yā]
啡	fēi	phonetic component	(phonetic component)
唡	liǎng	ounce	ounce (British imperial system) (old)
衔	xián	to harbor, to link, bit	bit (of a bridle); to hold in the mouth; to harbor (feelings); to link; to accept; rank; title; variant of 銜|衔[xián]
啤	pí	beer	beer
啥	shá	dialectal equivalent of 什麼|什么	dialectal equivalent of 什麼|什么[shén​me]; also pr. [shà]
啦	la; lā	sentence-final particle	sentence-final particle, contraction of 了啊, indicating exclamation; particle placed after each item in a list of examples; (onom.) sound of singing, cheering etc; (phonetic); (dialect) to chat
啪	pā	bang, pop, pow	(onom.) bang; pop; pow
啫	zhě	particle used for interjection	particle used for interjection (Cantonese); see also 啫哩[zhě​lī]
啱	yān	to suit sb, correct, suitable	correct; suitable; to suit sb; just now (Cantonese)
啲	dī	some, few, a little	some; few; a little (Cantonese)
啵	bō; bo	to bubble	(onom.) to bubble; grammatical particle equivalent to 吧
啶	dìng	idine	idine (chemistry)
啷	lāng	bang, clank	(onom.) bang; clank; see 哐啷, clatter
啺	táng	old variant of 唐	old variant of 唐[táng]
啻	chì	just	only (classical, usually follows negative or question words); (not) just
啼	tí	to cry, to crow, to hoot	to cry; to weep aloud; to crow; to hoot; variant of 啼[tí]
啽	án	to speak	to speak (Cantonese)
啾	jiū	chirp, kiss, wailing of child	(onom.) wailing of child; chirp; kiss (Tw)
喀	kā	sound of coughing or vomiting	(onom.) sound of coughing or vomiting
喁	yóng	breathing	breathing (of fish)
喂	wèi; wéi	to feed, hey, hello	hey; to feed (an animal, baby, invalid etc); variant of 餵|喂[wèi]; to feed; hello (when answering the phone)
喃	nán	mumble in repetition	mumble in repetition
善	shàn	good, benevolent	good (virtuous); benevolent; well-disposed; good at sth; to improve or perfect
喇	lǎ; lā	sound of wind, rain etc	(phonetic); (onom.) sound of wind, rain etc
喈	jiē	harmonious	harmonious (of music)
喉	hóu	throat, larynx	throat; larynx
喊	hǎn	to yell, to shout	to yell; to shout; to call out for (a person)
喌	zhōu	syllable	syllable
㖞	wāi	awry, askew	awry (mouth); askew; Taiwan pr. [kuāi]
喏	nuò; rě	yes, all right, look!, here!	(indicating agreement) yes; all right; (drawing attention to) look!; here!; variant of 諾|诺[nuò]; to salute; make one's curtsy
喑	yīn	mute	mute
喓	yāo	grasshopper chirp	grasshopper chirp; mosquito buzz
喔	ō; wo	I see, oh	I see; oh; (particle) marker of surprise, sudden realization, reminder
喘	chuǎn	to gasp, to pant, asthma	to gasp; to pant; asthma
喙	huì	to pant, beak, snout, mouth	beak; snout; mouth; to pant
唤	huàn	to call	to call
喜	xǐ	to like, to enjoy	to be fond of; to like; to enjoy; to be happy; to feel pleased; happiness; delight; glad
喝	hē; hè	to drink, My goodness!	to drink; My goodness!; to shout loudly
喟	kuì	to sigh	to sigh
喣	xǔ	to breathe upon	to breathe upon
喤	huáng	sobbing, sound of bell	sobbing; sound of bell
喥	dù	used in location words	used in location words (Cantonese); Mandarin equivalent: 裡|里[lǐ]
喦	niè	talkative	talkative
喧	xuān	clamor, noise	clamor; noise; variant of 喧[xuān]; old variant of 諼|谖[xuān]
喨	liàng	clear, resounding	clear; resounding
喩	yù	Japanese variant of 喻	Japanese variant of 喻
丧	sàng; sāng	to die	to lose sth abstract but important (courage, authority, one's life etc); to be bereaved of (one's spouse etc); to die; disappointed; discouraged; mourning; funeral; (old) corpse
乔	Qiáo; qiáo	tall	surname Qiao; tall
喭	yàn	condole with	condole with
单	dān; Shàn	bill, list, form, single, only	bill; list; form; single; only; sole; odd number; CL:個|个[gè]; surname Shan
喰	cān	old variant of 餐	old variant of 餐[cān]
喱	lí	grain weight	grain weight
哟	yo; yō	Oh!	(sentence-final particle expressing exhortation); (syllable filler in a song); Oh! (interjection indicating slight surprise)
喳	chā; zhā	chirp, twitter, etc	see 喳喳[chā​cha]; (onom.) chirp, twitter, etc
喵	miāo	meow, cat's mewing	(onom.) meow; cat's mewing
営	yíng	Japanese variant of 營|营	Japanese variant of 營|营
喹	kuí	see 喹啉	see 喹啉[kuí​lín]
喺	xǐ	to be at, in or on	to be at, in or on (Cantonese); Mandarin equivalent: 在[zài]
喻	yù; Yù	to describe sth as, an analogy	to describe sth as; an analogy; a simile; a metaphor; an allegory; surname Yu
喼	jié	box	box (dialect); used to transliterate words with sounds kip-, cap- etc
喿	sào	chirping of birds	chirping of birds
嗀	huò	to vomit	to vomit
嗃	hè	scold with severity	scold with severity
嗄	á; shà	hoarse	variant of 啊[á]; hoarse
嗅	xiù	to smell, to sniff, to nose	to smell; to sniff; to nose
呛	qiàng; qiāng	to choke, to irritate the nose	to irritate the nose; to choke (of smoke, smell etc); pungent; (coll.) (Tw) to shout at sb; to scold; to speak out against sb; to choke (because of swallowing the wrong way)
啬	sè	stingy	stingy
嗈	yōng	to choke	to choke
嗉	sù	crop	crop (of bird)
唝	hǒng	sing	sing
嗍	suō	to suck	to suck; Taiwan pr. [shuò]
吗	ma; mǎ	question particle for	(question particle for "yes-no" questions); see 嗎啡|吗啡, morphine
嗐	hài	exclamation of regret	exclamation of regret
嗑	kè	to crack between one's teeth	to crack (seeds) between one's teeth
嗒	tà	to despair	to despair
嗓	sǎng	throat, voice	throat; voice
嗔	chēn	to be angry at	to be angry at; to be displeased and annoyed
嗕	Rù	ancient tribe of northern	ancient tribe of northern China
嗖	sōu	whooshing, swishing	(onom.) whooshing; swishing; rustle of skirts
嗙	pǎng	bang!	(onom.) bang!
呜	wū	for humming or whimpering	(onom.) for humming or whimpering
嗛	qiàn	pouch, hold, content	pouch; hold; content
嗜	shì	addicted to, fond of	addicted to; fond of; stem corresponding to -phil or -phile
嗝	gé	hiccup, belch	hiccup; belch
嗟	jiē	sigh	sigh; also pr. [juē]
嗡	wēng	buzz, hum, drone	(onom.) buzz; hum; drone
嗣	sì	to inherit, succession	succession (to a title); to inherit; continuing (a tradition); posterity
嗤	chī	jeer, laugh at, scoff at	laugh at; jeer; scoff at; sneer at
嗥	háo	to howl	to howl (like a wolf); variant of 嗥[háo]; old variant of 嗥[háo]
嗦	suō	suck	suck
嗨	hāi	oh alas, hey!, hi!, a high	oh alas; hey!; hi! (loanword); a high (natural or drug-induced) (loanword)
唢	suǒ	see 嗩吶|唢呐	see 嗩吶|唢呐[suǒ​nà]
嗪	qín	used in phonetic	used in phonetic transcription -xine, -zine or -chin
嗬	hē	hey!, I say!	hey! (exclamation); I say!
嗯	èn; ēn; en	OK, yeah, what?	(nonverbal grunt as interjection); OK, yeah; what?; (a groaning sound); interjection indicating approval, appreciation or agreement
𠮶	gè	that	that (Cantonese); Mandarin equivalent: 那[nà]
嗲	diǎ	coy, childish	coy; childish
嗵	tōng	thump, thud	(onom.) thump; thud
哔	bì	phonetic	(phonetic)
嗷	áo	loud clamor	loud clamor; the sound of wailing
嗹	lián	chattering	chattering
嗻	zhè	aye aye!	(old) aye aye!
嗽	sòu	cough	cough
嗾	sǒu	to urge on, incite	to urge on; incite
嗿	tǎn	sound of many people eating	sound of many people eating
嘀	dī	sound of dripping water, a	(onom.) sound of dripping water, a ticking clock etc
嘁	qī	whispering sound	whispering sound
嘂	jiào	ancient musical instrument	old variant of 叫[jiào]; ancient musical instrument similar to ocarina
嘅	gě	possessive particle	possessive particle (Cantonese); Mandarin equivalent: 的[de]
慨	kǎi	to sigh, indignant, generous	indignant; generous; to sigh (with emotion); old variant of 慨[kǎi]
叹	tàn	to sigh, to exclaim	to sigh; to exclaim; variant of 嘆|叹[tàn]
嘈	cáo	bustling, tumultuous, noisy	bustling; tumultuous; noisy
嘉	jiā; Jiā	to praise, to commend	excellent; auspicious; to praise; to commend; surname Jia
啀	ái	to growl, to bare fangs	to growl (of dog); to bare fangs
嘌	piāo; piào	fast, speedy, purine	fast; speedy; purine; see 嘌呤[piào​lìng]
喽	lou; lóu	subordinates in gang of	(final particle equivalent to 了[le]); (particle calling attention to, or mildly warning of, a situation); subordinates in gang of bandits
嘎	gá	cackling sound	cackling sound; old variant of 嘎[gá]
嘏	gǔ; jiǎ	longevity, good fortune, far	good fortune; longevity; far; grand
嘐	xiāo	boastful, bombastic	boastful; bombastic
嘒	huì	twinkling, shrill sound	shrill sound; twinkling
啯	guō	croak, sound of swallowing	sound of swallowing; croak
呕	ǒu	vomit	vomit
啧	zé	to click one's tongue	(interj. of admiration or of disgust); to click one's tongue; to attempt to (find an opportunity to) speak
尝	cháng	to taste, to try	to taste; to try; to experience; already; ever; once; variant of 嘗|尝[cháng]; old variant of 嘗|尝[cháng]
嘚	dē	for the sound of horsehoofs	(onom.) for the sound of horsehoofs
嘛	ma	modal particle indicating	modal particle indicating that sth is obvious; particle indicating a pause for emphasis
唛	mài	mark	mark (loanword); also pr. [mà]
嘞	lei	sentence-final particle	sentence-final particle similar to 了[le], but carrying a tone of approval
嘟	dū	to pout, toot, honk	toot; honk; to pout
嘡	tāng	clang, bong, bang	(onom.) clang; bong; bang
嘢	yě	thing, matter	thing; matter (Cantonese); see also 乜嘢[miē​yě]
嘣	bēng	sound of an explosion	sound of an explosion; sound of sth throbbing or bursting
嘥	sāi	to waste	to waste (Cantonese)
嘦	jiào	if only, so long as	if only; so long as; (contraction of 只 and 要)
嘧	mì	as in pyrimidine	(phonetic) as in pyrimidine
哗	huā; huá	crashing sound, clamor, noise	crashing sound; cat-calling sound; clamor; noise; variant of 嘩|哗[huá]
嘫	rán	old variant of 然	old variant of 然[rán]
嘬	chuài; zuō	to eat ravenously, to suck	(literary) to gnaw; to eat ravenously; (coll.) to suck
嘭	pēng	bang	(onom.) bang
唠	lào; láo	to gossip, to chat, to chatter	to gossip; to chat (dialect); to chatter
啸	xiào	to hiss, to whistle	to hiss; to whistle
叽	jī	grumble	grumble
嘲	cháo; zhāo	to ridicule, to mock	to ridicule; to mock; see 嘲哳, (onom.) twitter; twittering sound
嘴	zuǐ	mouth, beak, nozzle, spout	mouth; beak; nozzle; spout (of teapot etc); CL:張|张[zhāng],個|个[gè]
哓	xiāo	querulous, a cry of alarm	a cry of alarm; querulous
嘶	sī	hiss, neigh, Ss!	hiss; neigh; Ss! (sound of air sucked between the teeth, indicating hesitation or thinking over)
呒	fǔ; m	perplexed, astonished	perplexed; astonished; dialectal equivalent of 沒有|没有[méi​yǒu]
